Node,OccCentrality,Deg_L0,Rel_L0,ExRel_L0,Deg_L1,Rel_L1,ExRel_L1,Deg_L2,Rel_L2,ExRel_L2,Deg_L3,Rel_L3,ExRel_L3,Deg_L4,Rel_L4,ExRel_L4,Deg_L5,Rel_L5,ExRel_L5,Deg_L6,Rel_L6,ExRel_L6,Deg_L7,Rel_L7,ExRel_L7,Deg_L8,Rel_L8,ExRel_L8,Deg_L9,Rel_L9,ExRel_L9,Deg_L10,Rel_L10,ExRel_L10,Deg_L11,Rel_L11,ExRel_L11,Deg_L12,Rel_L12,ExRel_L12,Deg_L13,Rel_L13,ExRel_L13,Deg_L14,Rel_L14,ExRel_L14,Deg_L15,Rel_L15,ExRel_L15,Deg_L16,Rel_L16,ExRel_L16,Deg_L17,Rel_L17,ExRel_L17,Deg_L18,Rel_L18,ExRel_L18,Deg_L19,Rel_L19,ExRel_L19,Deg_L20,Rel_L20,ExRel_L20,Deg_L21,Rel_L21,ExRel_L21,Deg_L22,Rel_L22,ExRel_L22,Deg_L23,Rel_L23,ExRel_L23,Deg_L24,Rel_L24,ExRel_L24,Deg_L25,Rel_L25,ExRel_L25,Deg_L26,Rel_L26,ExRel_L26,Deg_L27,Rel_L27,ExRel_L27,Deg_L28,Rel_L28,ExRel_L28,Deg_L29,Rel_L29,ExRel_L29,Deg_L30,Rel_L30,ExRel_L30,Deg_L31,Rel_L31,ExRel_L31,Deg_L32,Rel_L32,ExRel_L32,Deg_L33,Rel_L33,ExRel_L33,Deg_L34,Rel_L34,ExRel_L34,Deg_L35,Rel_L35,ExRel_L35,Deg_L36,Rel_L36,ExRel_L36,Deg_L37,Rel_L37,ExRel_L37,Deg_L38,Rel_L38,ExRel_L38,Deg_L39,Rel_L39,ExRel_L39,Deg_L40,Rel_L40,ExRel_L40,Deg_L41,Rel_L41,ExRel_L41,Deg_L42,Rel_L42,ExRel_L42
188,0.016390,1,0.015873,0.000000,1,0.015873,0.000000,9,0.142857,0.000000,8,0.126984,0.015873,3,0.047619,0.000000,3,0.047619,0.000000,3,0.047619,0.015873,1,0.015873,0.000000,1,0.015873,0.015873,9,0.142857,0.000000,15,0.238095,0.000000,2,0.031746,0.000000,7,0.111111,0.031746,3,0.047619,0.000000,0,0.000000,0.000000,13,0.206349,0.000000,6,0.095238,0.031746,0,0.000000,0.000000,2,0.031746,0.000000,0,0.000000,0.000000,6,0.095238,0.000000,15,0.238095,0.000000,14,0.222222,0.000000,1,0.015873,0.000000,4,0.063492,0.015873,1,0.015873,0.000000,5,0.079365,0.000000,4,0.063492,0.015873,0,0.000000,0.000000,4,0.063492,0.000000,5,0.079365,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,7,0.111111,0.031746,2,0.031746,0.000000,4,0.063492,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,11,0.174603,0.095238,2,0.031746,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.015873,0.000000
189,0.001615,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.111111,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,3,0.333333,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,3,0.333333,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.111111,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.111111,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.111111,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.111111,0.000000,0,0.000000,0.000000,1,0.111111,0.000000,1,0.111111,0.000000,0,0.000000,0.000000,1,0.111111,0.111111,1,0.111111,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.111111,0.000000,0,0.000000,0.000000,1,0.111111,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.111111,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000
190,0.001815,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,2,0.250000,0.250000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.125000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,2,0.250000,0.125000,0,0.000000,0.000000,3,0.375000,0.250000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.125000,0.000000,2,0.250000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,2,0.250000,0.000000,0,0.000000,0.000000,1,0.125000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.125000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.125000,0.125000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000
191,0.002850,0,0.000000,0.000000,0,0.000000,0.000000,2,0.125000,0.000000,0,0.000000,0.000000,1,0.062500,0.062500,2,0.125000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,4,0.250000,0.000000,0,0.000000,0.000000,3,0.187500,0.000000,4,0.250000,0.062500,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,2,0.125000,0.062500,0,0.000000,0.000000,1,0.062500,0.000000,2,0.125000,0.000000,0,0.000000,0.000000,1,0.062500,0.000000,1,0.062500,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.062500,0.000000,0,0.000000,0.000000,1,0.062500,0.000000,0,0.000000,0.000000,4,0.250000,0.062500,2,0.125000,0.062500,1,0.062500,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,4,0.250000,0.062500,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000
192,0.003515,0,0.000000,0.000000,1,0.071429,0.071429,2,0.142857,0.000000,4,0.285714,0.000000,2,0.142857,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,2,0.142857,0.000000,0,0.000000,0.000000,2,0.142857,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,2,0.142857,0.000000,0,0.000000,0.000000,1,0.071429,0.000000,1,0.071429,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,3,0.214286,0.071429,0,0.000000,0.000000,0,0.000000,0.000000,4,0.285714,0.000000,0,0.000000,0.000000,1,0.071429,0.000000,4,0.285714,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.071429,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,2,0.142857,0.000000,0,0.000000,0.000000,2,0.142857,0.000000
193,0.000195,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.500000,0.500000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.500000,0.500000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000
194,0.029440,42,0.350000,0.008333,119,0.991667,0.650000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.008333,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000
195,0.028860,0,0.000000,0.000000,0,0.000000,0.000000,30,0.227273,0.060606,10,0.075758,0.000000,105,0.795455,0.106061,53,0.401515,0.030303,1,0.007576,0.000000,91,0.689394,0.037879,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.007576,0.007576,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,2,0.015152,0.007576,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000
196,0.034170,0,0.000000,0.000000,0,0.000000,0.000000,36,0.258993,0.028777,18,0.129496,0.000000,126,0.906475,0.136691,48,0.345324,0.021583,2,0.014388,0.000000,91,0.654676,0.014388,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.007194,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.007194,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.007194,0.007194,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000
197,0.004590,0,0.000000,0.000000,0,0.000000,0.000000,15,0.681818,0.590909,1,0.045455,0.000000,0,0.000000,0.000000,1,0.045455,0.045455,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,2,0.090909,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,2,0.090909,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.045455,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.045455,0.000000,0,0.000000,0.000000,2,0.090909,0.045455,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.045455,0.000000,2,0.090909,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,2,0.090909,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.045455,0.045455,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000
198,0.002540,0,0.000000,0.000000,0,0.000000,0.000000,12,0.750000,0.687500,1,0.062500,0.000000,0,0.000000,0.000000,1,0.062500,0.062500,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.062500,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.062500,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.062500,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,2,0.125000,0.000000,0,0.000000,0.000000,1,0.062500,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.062500,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000
199,0.001905,0,0.000000,0.000000,0,0.000000,0.000000,10,0.833333,0.750000,1,0.083333,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,2,0.166667,0.166667,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000
200,0.000610,0,0.000000,0.000000,0,0.000000,0.000000,1,0.250000,0.250000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.250000,0.250000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.250000,0.250000,1,0.250000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.250000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000
201,0.000435,0,0.000000,0.000000,0,0.000000,0.000000,1,0.500000,0.500000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.500000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.500000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.500000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.500000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.500000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000
202,0.001095,0,0.000000,0.000000,0,0.000000,0.000000,1,0.200000,0.200000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.200000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.200000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.200000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.200000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.200000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.200000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.200000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,2,0.400000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,2,0.400000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.200000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000
203,0.000725,0,0.000000,0.000000,0,0.000000,0.000000,2,0.666667,0.666667,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.333333,0.333333,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000
204,0.000570,0,0.000000,0.000000,0,0.000000,0.000000,2,0.666667,0.666667,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.333333,0.333333,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000
205,0.001580,0,0.000000,0.000000,0,0.000000,0.000000,10,1.000000,1.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000
206,0.002840,0,0.000000,0.000000,0,0.000000,0.000000,18,1.000000,1.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000
207,0.001660,0,0.000000,0.000000,0,0.000000,0.000000,10,1.000000,1.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000
208,0.001365,0,0.000000,0.000000,1,0.111111,0.111111,0,0.000000,0.000000,0,0.000000,0.000000,1,0.111111,0.111111,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,2,0.222222,0.000000,0,0.000000,0.000000,4,0.444444,0.222222,0,0.000000,0.000000,1,0.111111,0.111111,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,3,0.333333,0.000000,0,0.000000,0.000000,2,0.222222,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.111111,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.111111,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.111111,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000
209,0.000935,0,0.000000,0.000000,1,0.333333,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.333333,0.333333,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,2,0.666667,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,2,0.666667,0.000000,0,0.000000,0.000000,1,0.333333,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,2,0.666667,0.000000,0,0.000000,0.000000,1,0.333333,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.333333,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,2,0.666667,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000
210,0.000495,0,0.000000,0.000000,1,0.333333,0.333333,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.333333,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.333333,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.333333,0.333333,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.333333,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000
211,0.000640,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.200000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,2,0.400000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,3,0.600000,0.200000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.200000,0.200000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.200000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.200000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000
